성과사업명,가중논문수,가중특허수,Y_총가중성과
한국형수치예보모델개발(R&D),39.833333333333336,0.0,39.833333333333336
시설물안전기반플랜트통합위험관리패키지기술개발,10.666666666666666,29.166666666666664,39.83333333333333
지능형도시수자원관리,8.75,31.0,39.75
형질분석연구,24.7,14.999999999999998,39.699999999999996
산업기술공동기반구축,4.75,34.916666666666664,39.666666666666664
나노기술을활용한다기능·경량하이퍼콘크리트기술개발(R&D),25.666666666666668,13.99999933333333,39.666666
과학기술혁신인재양성(R&D),24.058333333333334,15.499998,39.558331333333335
차세대수산물품질관리및검역시스템구축(R&D),13.25,26.285714,39.535714
미래발생폐자원의재활용촉진기술개발사업,4.033333333333333,35.5,39.53333333333333
철도차량스마트유지보수기술개발사업(R&D),2.5,37.0,39.5
농촌현안해결리빙랩프로젝트(R&D),9.5,30.0,39.5
AI기반스마트어업관리시스템개발,7.833333333333333,31.633333333333333,39.46666666666667
탄소자원화플랫폼화합물제조기술개발,13.583333333333332,25.833333333333332,39.416666666666664
스마트시티기상기후융합기술개발,8.333333333333332,31.0,39.33333333333333
미래형스마트그리드실증(R&D),8.0,31.166666666666664,39.166666666666664
지역기업혁신성장지원(R&D),0.0,39.0,39.0
산악벽지용친환경전기열차기술개발,3.0,36.0,39.0
한의기반융합기술개발,28.466666666666665,10.452380952380953,38.91904761904762
저고도소형드론식별·관리기반조성(R&D),1.7000000000000002,37.0,38.7
해양치유자원효능검증및활용기술개발,10.666666666666666,28.0,38.666666666666664
산업융합촉진사업,2.5,36.166666666666664,38.666666666666664
"인공지능바이오로봇의료융합사업(산업부,과기부,복지부)",6.25,32.333333333333336,38.583333333333336
빅데이터기반자동차전장부품신뢰성기술고도화,2.0,36.5,38.5
현장수요형스마트공장기술개발,0.0,38.5,38.5
한국해양과학기술원운영지원(R&D)(운영경비),0.0,38.5,38.5
재난현장긴급대응기술개발(R&D),3.25,35.166666,38.416666
디지털트윈연합핵심기술개발사업,1.25,36.833333333333336,38.083333333333336
친환경선박혼합연료기술개발및실증,6.0,32.03333333333333,38.03333333333333
백신기반기술개발,26.727777777777774,11.299999999999999,38.02777777777777
혁신신약파이프라인발굴(R&D),11.033333333333331,26.96904761904762,38.002380952380946
슈퍼컴퓨터개발선도,3.666666666666666,34.33333333333333,37.99999999999999
형질분석연구(R&D),22.703333333333333,14.999999,37.703332333333336
지하공간활용도시기반복합플랜트실증연구(R&D),9.0,28.5,37.5
폐플라스틱활용원료연료화기술개발사업,4.5,33.0,37.5
조류감시및제거활용기술개발및실증화,4.5,33.0,37.5
현장수요형스마트공장기술개발(R&D),0.0,37.5,37.5
재난예측및저감연구개발,14.5,23.0,37.5
기상위성운영및활용기술개발,13.5,24.0,37.5
수요기업맞춤형고출력축전기(슈퍼커패시터)성능고도화기술개발사업,12.859523809523807,24.333333333333332,37.192857142857136
PCS경쟁력강화핵심기술개발(R&D),12.5,24.666665666666667,37.16666566666667
화학사고예측‧예방고도화기술개발사업,9.566666666666666,27.5,37.06666666666666
한의기반융합기술개발(R&D),20.75,16.285714285714285,37.035714285714285
신재생전원확대와전력계통안정화를위한RMS기술개발,8.5,28.5,37.0
시장창출형창조기술개발,0.0,37.0,37.0
정보통신표준화및인증지원,0.0,37.0,37.0
다목적실용위성개발(R&D),3.0,34.0,37.0
K-Medi융합인재양성지원사업,26.985714285714284,9.988888888888887,36.974603174603175
해양경비안전연구개발,5.183333333333334,31.666666666666668,36.85
LNG벙커링핵심기술개발및체계구축(R&D),6.833333333333333,30.0,36.833333333333336
정보통신연구기반구축(R&D),3.0,33.833333333333336,36.833333333333336
글로벌전문기술개발(정보통신)(한국산업기술평가관리원),0.8333333333333333,35.916666666666664,36.75
인터넷동영상서비스글로벌경쟁력강화기술개발,2.0,34.5,36.5
지능형재활운동체육중개연구사업,8.5,28.0,36.5
자율협력주행기반화물운송시스템개발및실증,3.5,33.0,36.5
국가반도체연구실(NSL)핵심기술개발,6.166666666666665,30.333333333333332,36.5
연구재료개발확산지원,10.491666666666665,25.98333333333333,36.474999999999994
에너지안전관리핵심기술개발,4.5,31.95,36.45
광역협력권산업육성(R&D)(세종),5.0,31.166666666666664,36.166666666666664
"철도배전선로케이블무전원,무선안전감시기술개발",4.0,32.166666666666664,36.166666666666664
지하철미세먼지저감기술개발사업,7.333333333333333,28.833333333333332,36.166666666666664
노인장애인보조기기연구개발사업(R&D),2.0,34.166666666666664,36.166666666666664
실사용데이터(RWD)기반의임상연구지원,23.833333333333332,12.333333333333332,36.166666666666664
보건의료인재양성지원사업(일반회계),33.18452380952381,2.916666666666666,36.101190476190474
인공지능반도체응용기술개발(R&D),5.5,30.5,36.0
항공안전기술개발사업,0.0,36.0,36.0
원자력활동검증기반기술개발(R&D),12.333333333333332,23.666665333333327,35.999998666666656
리튬기반차세대이차전지성능고도화및제조기술개발(R&D),15.93333333333333,19.933331333333335,35.866664666666665
국민편익증진기술개발(한국산업기술평가관리원),3.333333333333333,32.5,35.833333333333336
포스트게놈신산업육성을위한다부처유전체사업(농진청),18.0,17.833333333333332,35.83333333333333
해양수산기술창업Scale-up사업,1.0,34.75,35.75
산업현장기술지원인프라조성,0.0,35.666666666666664,35.666666666666664
LNG발전용가스터빈고온부품성능검증혁신기술개발(R&D),14.666666666666666,20.999999333333335,35.666666
농업에너지자립형산업모델기술개발(R&D),0.5,35.05,35.55
세계수준의연구중심대학육성(0.5)(일반),0.0,35.53333333333333,35.53333333333333
돌봄로봇공통제품기술개발(R&D),1.0,34.5,35.5
수소시범도시인프라기술개발,10.0,25.5,35.5
전기추진차도선및이동식전원공급시스템개발(R&D),3.5,32.0,35.5
특수차량노후엔진및배기장치전자기술연동재제조기술개발,9.0,26.499999999999996,35.5
교통물류연구(R&D)(도로),5.5,30.0,35.5
공공에너지선도투자및신산업창출지원사업,4.7333333333333325,30.75,35.483333333333334
해양-육상-대기탄소순환시스템연구,31.279999999999994,4.2,35.48
Off-SiteConstruction기반공동주택생산시스템혁신기술개발사업,18.0,17.333333333333332,35.33333333333333
미세플라스틱측정및위해성평가기술개발사업(R&D),11.333333333333332,24.0,35.33333333333333
블록체인산업고도화기술개발,3.666666666666666,31.666666666666664,35.33333333333333
생활공감환경보건기술개발사업,26.266666666666666,9.0,35.266666666666666
시장자립형3세대xEV산업육성(R&D),0.333333333333333,34.83333333333333,35.166666666666664
ICT기반원자력안전혁신기술개발사업,15.666666666666666,19.5,35.166666666666664
스마트농산물유통저장기술개발,6.25,28.833333333333332,35.08333333333333
석탄발전미세먼지저감친환경설비혁신기술개발(R&D)(산업부),9.083333333333332,26.0,35.08333333333333
동남권원자력의학원연구운영비지원(R&D)(주요사업비),25.05,10.0,35.05
스마트서비스ICT솔루션개발,0.0,35.0,35.0
"중소기업상용화기술개발(특별,R&D)",0.0,35.0,35.0
범부처융합이중편파레이더활용기술개발(R&D),6.0,29.0,35.0
공간정보기반실감형콘텐츠융복합및혼합현실제공기술개발(R&D)(국토부),6.5,28.5,35.0
공공연구성과기술사업화지원,0.0,34.983333333333334,34.983333333333334
스마트항로표지및연계기술개발,7.833333333333333,27.116666666666667,34.95
수출용신형연구로개발및실증,8.9,26.0,34.9
고신뢰장주기대용량RFB-ESS(수십MWh급)기술개발사업,7.333333333333333,27.5,34.833333333333336
"치매극복연구개발사업(R&D)(복지부,과기정통부)",17.999999999999996,16.759998,34.759997999999996
8k급차세대미디어전송기술개발,3.75,31.0,34.75
국민위해인자에대응한기체분자식별분석기술개발(R&D)(환경부),11.583333333333332,23.049999,34.63333233333333
AI기반가스오일플랜트운영유지관리핵심기술개발,5.833333333333333,28.75,34.583333333333336
융복합관광서비스사업화지원(R&D),3.5,31.0,34.5
국민편익증진기술개발사업(사회약자배려및사회이슈해결),2.0,32.5,34.5
해수이차전지대용량모듈화및MW급ESS기술개발,6.029999999999999,28.416666666666664,34.446666666666665
치안과학기술연구개발,14.5,19.9,34.4
자율운항선박기술개발사업(R&D),16.333333333333332,18.0,34.33333333333333
"국민생활안전긴급대응연구사업(R&D)(과기정통부,행안부)",8.98333333333333,25.30449133333333,34.287824666666666
"탄소자원화범부처프로젝트(R&D)(과기정통부, 환경부, 산업부)",23.166666666666664,11.0,34.166666666666664
컨테이너스마트화및자동통합검색기술개발,9.333333333333332,24.708333333333332,34.041666666666664
KAIST부설나노종합기술원(NNFC)지원,7.7,26.333333333333332,34.03333333333333
AI기반스마트하우징기술개발(R&D),1.0,33.0,34.0
국제농업기술협력,30.0,4.0,34.0
무역환경변화대응,0.0,34.0,34.0
산업일자리고도화기술개발,2.0,32.0,34.0
5G기반조선해양스마트통신플랫폼및융합서비스개발,8.0,26.0,34.0
스마트식품안전관리,9.333333333333332,24.666666666666664,34.0
CO2저장환경관리기술개발,19.833333333333332,14.0,33.83333333333333
지능형도시수자원관리(R&D),11.833333333333332,22.0,33.83333333333333
기후변화영향최소화기술개발,27.316666666666666,6.416666666666666,33.733333333333334
원자력국제협력기반조성사업(R&D),18.666666666666664,15.0,33.666666666666664
국가생명연구자원선진화사업(환경부),20.59285714285714,13.0,33.59285714285714
한국전기연구원연구운영비지원(운영경비),0.0,33.583333333333336,33.583333333333336
"공간정보기반실감형콘텐츠융복합및혼합현실제공기술개발(R&D)(국토부, 문체부, 산업부)",2.5,31.0,33.5
차세대화합물반도체핵심기술개발,13.916666666666664,19.416666666666664,33.33333333333333
수요대응형물공급서비스,13.0,20.333333333333332,33.33333333333333
"에너지환경통합형학교미세먼지관리기술개발(R&D)(과기정통부,교육부)",17.833333333333332,15.5,33.33333333333333
생활화학제품안전관리기술개발사업(R&D),25.28333333333333,8.0,33.28333333333333
산림분야기후변화대응연구,14.083333333333332,19.0,33.08333333333333
수산물신선유통스마트기술개발,11.749999999999998,21.333333333333332,33.08333333333333
기업부설연구소R&D역량강화지원,4.533333333333332,28.5,33.03333333333333
1세대스마트애니멀팜고도화및실증(R&D),0.0,33.0,33.0
기상관측장비핵심기술및관측자료활용기법개발,2.0,31.0,33.0
자연재해대응영향예보생산기술개발(R&D)(기상청),16.0,17.0,33.0
지역사회기반재활운동서비스기술개발,9.0,24.0,33.0
지역연계첨단CT실증사업(R&D),0.0,33.0,33.0
지역혁신클러스터육성(R&D)(제주),3.5,29.5,33.0
원전중대사고방지안전강화기술개발사업(R&D),13.0,20.0,33.0
안전규제요소·융합기술개발(R&D),24.833333333333332,8.166666333333334,32.99999966666667
"인공지능신약개발플랫폼구축사업(R&D)(과기정통부, 복지부)",18.376190476190473,14.619047619047619,32.99523809523809
여성과학기술인육성지원(R&D),24.866666666666667,8.083333333333334,32.95
선체부착생물처리기술개발,21.03333333333333,11.833333333333332,32.86666666666666
중견기업DNA융합산학협력프로젝트,0.833333333333333,32.0,32.833333333333336
관광서비스혁신성장연구개발,6.0,26.833333333333332,32.83333333333333
과학문화전시서비스역량강화지원사업,8.333333333333332,24.5,32.83333333333333
산림기반사회문제해결실증기술개발,2.666666666666666,30.0,32.666666666666664
지역농업연구기반및전략작목육성(보조/경제),2.0,30.5,32.5
수산물신선유통표준화및현안해결기술개발,2.5,30.0,32.5
마그네슘(Mg)계세라믹원재료국내생산시범사업(R&D),3.5,29.0,32.5
글로벌핵심인재양성지원,13.533333333333331,18.892857142857142,32.42619047619047
민관공동투자반도체고급인력양성사업(R&D),16.08333333333333,16.101190476190474,32.1845238095238
산업위기지역미래자동차핵심부품개발(R&D),0.0,32.166666666666664,32.166666666666664
수소차용차세대연료전지시스템기술개발(R&D),4.333333333333333,27.833333,32.16666633333333
"치안현장맞춤형연구개발사업(폴리스랩2.0)(과기부,경찰청)",11.0,21.133333333333333,32.13333333333333
자율형IoT핵심기술개발(R&D),10.5,21.5,32.0
"디지털트윈기반화재·재난지원통합플랫폼기술개발(R&D)(과기부,국토부,산업부,행안부)",3.0,29.0,32.0
국민건강스마트관리연구개발사업,15.666666666666666,16.333333333333332,32.0
조선산업부품기자재업체위기극복지원(R&D),0.0,32.0,32.0
선박배출미세먼지통합저감기술개발(R&D),0.0,32.0,32.0
철도인프라생애주기관리를위한BIM기반통합플랫폼개발사업,4.0,28.0,32.0
혁신신약기초기반기술개발,10.849999999999998,21.049999999999997,31.899999999999995
우주원자력국제협력기반조성(R&D),17.666666666666664,14.2,31.866666666666664
해양수산기술창업기업Scale-up지원사업,2.5,29.333333333333332,31.833333333333332
한국과학기술원한국과학영재학교지원,25.833333333333332,6.0,31.833333333333332
디지털기반건축시공및안전감리기술개발,5.5,26.333333333333332,31.833333333333332
산림분야재난재해의현안해결형연구개발,15.833333333333332,15.999999999999998,31.83333333333333
탄소저감모델연계디지털엔지니어링설계기술개발,13.916666666666666,17.75,31.666666666666664
혁신성장동력프로젝트(산업부)(소특회계),12.866666666666665,18.73333333333333,31.599999999999994
과학기술인력육성지원기반구축(R&D),10.7,20.833333333333332,31.53333333333333
원전안전부품경쟁력강화기술개발,9.5,22.0,31.5
LED시스템조명기술개발,0.5,31.0,31.5
해양장비연구성과활용촉진,5.4,26.0,31.4
의료기기등안전관리,23.333333333333332,8.0,31.333333333333332
석탄발전미세먼지저감친환경설비혁신기술개발,5.833333333333333,25.5,31.333333333333332
인공지능활용혁신신약발굴,14.999999999999996,16.2,31.199999999999996
수소충전인프라안전관리핵심기술개발,7.7,23.4,31.099999999999998
스마트엣지디바이스기술개발(R&D),5.583333333333333,25.5,31.083333333333332
물환경연구소기반시설확충및운영(R&D),21.0,10.0,31.0
재도전기술개발(R&D),0.0,31.0,31.0
다목적실용위성기술개발(R&D),4.0,27.0,31.0
1세대스마트애니멀팜산업화기술개발(R&D),0.0,31.0,31.0
주파수활용여건조성(R&D),13.0,18.0,31.0
핵비확산및핵안보이행기술개발,19.45,11.5,30.95
양자암호통신집적화및전송기술고도화(R&D),11.885714285714288,19.033332666666666,30.919046952380953
산림부문탄소중립추진기반및실증기술연구(R&D),20.583333333333332,10.233333333333333,30.816666666666663
노지디지털농업기술단기고도화,10.5,20.166666666666664,30.666666666666664
Sub.THz대역전파응용기술개발,6.496666666666666,24.166666666666664,30.66333333333333
정지궤도복합위성개발,1.5,29.0,30.5
차세대자율주행차량통신기술개발,2.5,28.0,30.5
건강한미디어환경조성기술개발(R&D),2.0,28.5,30.5
전파자원의효율적확보기반조성(R&D),14.783333333333331,15.649999666666666,30.433332999999998
중소기업기술사업화역량강화(R&D),0.0,30.333333333333332,30.333333333333332
중소기업지원선도연구기관협력기술개발,0.0,30.25,30.25
바이오매스기반탄소중립형바이오플라스틱제품기술개발,17.53333333333333,12.583333333333332,30.116666666666664
지방대학육성사업,0.0,30.083333333333332,30.083333333333332
산림분야재난·재해의현안해결형연구개발,11.5,18.5,30.0
첨단제품전후방산업의순환자원이용기술개발사업,3.0,27.0,30.0
방사선안전소재및의학기술개발(R&D),11.6,18.333333333333332,29.93333333333333
포스트게놈다부처유전체사업,24.9,4.976190476190476,29.876190476190473
미래유망민간기상서비스성장기술개발,1.0,28.833333333333332,29.833333333333332
데이터과학기반차세대비파괴검사기술개발(R&D),10.499999999999998,19.266666666666666,29.766666666666666
초고난도자율주행모빌리티인지예측센서기술개발,0.75,29.0,29.75
자연재난정책연계형기술개발(R&D),11.166666666666666,18.5,29.666666666666664
국가위기초래바이러스감염병극복기술개발사업(R&D),15.26111111111111,14.295238095238096,29.556349206349203
복합전파환경에서의국민건강보호기반구축(R&D),22.03333333333333,7.5,29.53333333333333
자율주행기술개발혁신사업(R&D)(경찰청),2.5,27.0,29.5
미래형스마트그리드실증연구사업,1.5,28.0,29.5
쇠퇴지역재생역량강화를위한기술개발(R&D),13.25,16.0,29.25
전기차고출력배터리및충전시스템기술개발(R&D),10.149999999999999,19.085714666666668,29.235714666666667
한국전기연구원연구운영비지원(R&D)(운영경비),0.333333333333333,28.75,29.083333333333332
자연재해대응영향예보생산기술개발,6.7,22.333333333333332,29.03333333333333
국내외연계융합형창의인재양성,2.0,27.0,29.0
제조데이터공동활용플랫폼기술개발,0.0,29.0,29.0
재생에너지전력계통연계대용량고압모듈형ESS기술개발,14.5,14.5,29.0
DX한걸음프로젝트,0.0,29.0,29.0
한반도지하단층·속도구조통합모델개발(R&D),20.83333333333333,8.166666,28.999999333333328
환경성질환예방관리핵심기술개발사업,16.066666666666666,12.666666666666666,28.733333333333334
실감미디어산업R&D기반구축및성과확산,0.0,28.666666666666668,28.666666666666668
수송분야비배기관미세먼지저감사업(R&D),17.0,11.6,28.6
안전한항만구축및관리기술개발사업,9.583333333333332,19.0,28.583333333333332
자연재해대응영향예보생산기술개발(R&D)(산림청),3.249999999999999,25.333332,28.583332
해외수주연계항공부품산업공정기술개발사업,0.5,28.0,28.5
우정기술연구개발,4.5,24.0,28.5
범부처융합이중편파레이더활용기술개발,7.0,21.5,28.5
건설분야성능기반표준실험절차개발II,4.5,24.0,28.5
표토환경보전관리기술개발사업(R&D),20.0,8.5,28.5
안전기반소형수소추진선박기술개발및실증,18.166666666666664,10.333333333333332,28.499999999999996
저탄소그린라이스생산기술개발,22.616666666666664,5.833333333333332,28.449999999999996
저탄소고부가전극재제조혁신기술개발,14.113333333333332,14.333333333333332,28.446666666666665
극지유전자원활용기술개발(R&D),21.333333333333332,7.066666,28.399999333333334
디지털전환K-SW기술개발(R&D),0.333333333333333,28.0,28.333333333333332
자율주행용인공지능반도체핵심기술개발,2.0,26.3,28.3
미활용자원기반바이오매스플랜트실증기술개발,4.5,23.5,28.0
"국민안전감시및대응무인항공기융합시스템구축및운영(R&D)(산업부, 과기정통부, 경찰청, 소방청, 해경청)",2.0,26.0,28.0
국가레이더통합활용기술개발,2.0,26.0,28.0
개인정보보호강화기술연구개발(R&D),2.833333333333333,25.0,27.833333333333332
전력표준화및인증지원사업,3.5,24.333333333333332,27.833333333333332
3D생체조직칩기반신약개발플랫폼구축기술개발사업(산업부),0.0,27.804761904761904,27.804761904761904
친환경동력원적용농기계기술개발,4.75,23.0,27.75
논이용밭농업안정생산기술개발,12.666666666666668,15.0,27.666666666666668
석유코크스활용수소생산실용화,3.666666666666666,24.0,27.666666666666664
한국파스퇴르연구소운영(R&D/보조),10.133333333333333,17.5,27.633333333333333
온실가스저감을위한국토도시공간계획및관리기술개발,4.833333333333333,22.75,27.583333333333332
국제농업기술협력(R&D),23.5,4.0,27.5
재생자원의저탄소산업원료화기술개발,5.0,22.5,27.5
수소트럭개조기술개발및실증,1.5,26.0,27.5
바이오화학산업화촉진기술개발사업,8.366666666666665,19.0,27.366666666666667
기후대기환경연구,16.316666666666666,11.0,27.316666666666666
해양수산과학기술국제협력고도화,27.166666666666664,0.0,27.166666666666664
원전중대사고방지안전강화기술개발,13.0,14.0,27.0
섬유의류혁신역량강화사업(R&D),0.0,27.0,27.0
중소기업R&D기획역량제고,0.0,26.916666666666668,26.916666666666668
가동원전안전성향상핵심기술개발사업,12.666666666666666,14.2,26.866666666666667
ICT기술사업화기반구축,0.0,26.833333333333332,26.833333333333332
탄소저감형석유계원료대체화학공정기술개발,13.433333333333334,13.333333333333332,26.766666666666666
인공지능산업원천기술개발,0.45,26.277777777777775,26.727777777777774
막스플랑크한국연구소설치,26.726190476190474,0.0,26.726190476190474
i-Ceramic플랫폼구축사업(R&D),4.783333333333333,21.833332666666667,26.616666000000002
국제연구인력교류(WCI),18.252380952380953,8.30952380952381,26.561904761904763
미래유망녹색환경기술산업화촉진(R&D),0.5,26.0,26.5
불법선박대응을위한장비선진화기술개발(R&D),3.5,23.0,26.5
차세대중형위성개발(R&D),0.0,26.0,26.0
기록물보존기술연구,0.0,26.0,26.0
해양PNT고도화기술개발사업,9.0,17.0,26.0
광역일반및고속철도용열차자동운전시스템개발,0.0,26.0,26.0
드론활용서비스시장창출지원(R&D),1.0,25.0,26.0
나노기술을활용한다기능경량하이퍼콘크리트기술개발사업,20.0,6.0,26.0
국민안전감시및대응무인항공기융합시스템구축및운영(R&D)(다부처),0.0,26.0,26.0
"스마트도로조명플랫폼개발및실증연구(R&D)(국토부, 산업부, 과기정통부)",2.0,24.0,26.0
저고도소형드론식별관리기반조성,2.0,24.0,26.0
과학기술기반해양환경영향평가기술개발,19.116666666666664,6.833333333333333,25.949999999999996
국제연구인력교류(해외우수신진연구자유치),17.216666666666665,8.722222222222221,25.938888888888886
(혁신도전형)플라즈마활용폐유기물고부가가치기초원료화기술개발,7.75,18.166666666666664,25.916666666666664
환경건강연구,23.833333333333332,2.0,25.833333333333332
과학기술국제부담금,25.749999999999986,0.0,25.749999999999986
에너지기술수용성제고및사업화촉진(R&D),5.0,20.666666333333332,25.666666333333332
친환경선박용극저온단열시스템실증기반구축,2.5,23.0,25.5
해상디지털통합활용연계기술개발,1.0,24.5,25.5
스포츠서비스사업화지원,2.0,23.5,25.5
지능형휴대수하물보안검색기술개발,0.5,25.0,25.5
도심지하교통인프라건설및운영기술고도화연구(R&D),2.5,23.0,25.5
ICT첨단유망기술육성(R&D),3.166666666666666,22.25,25.416666666666664
3D프린팅생활혁신융합기술개발사업,2.333333333333333,23.016666666666666,25.349999999999998
"국민생활안전긴급대응연구사업(R&D)(과기부,행안부)",5.75,19.583333333333332,25.333333333333332
치의학의료기술연구개발(R&D),14.666666666666664,10.665999999999999,25.33266666666666
에너지효율향상을위한광소자시스템기술개발,2.15,23.135714285714286,25.285714285714285
감염병대응혁신기술지원연구,12.06111111111111,13.216666666666667,25.27777777777778
소상공인자영업자를위한생활혁신형기술개발,0.0,25.25,25.25
보건의료인재양성지원사업(일반회계)(R&D),23.176190476190477,2.0,25.176190476190477
수치예보·지진업무지원및활용연구(R&D),22.166666666666664,3.0,25.166666666666664
고순도공업용수생산공정국산화기술개발사업,10.0,15.0,25.0
공간정보기반실감형콘텐츠융복합및혼합현실제공기술개발사업,2.0,23.0,25.0
저탄소에너지고효율건축기술개발(R&D),12.0,13.0,25.0
중견조선소혁신성장개발(R&D),3.5,21.5,25.0
양·한방융합기반기술개발사업,9.0,16.0,25.0
선박용고안전성ESS패키징기술개발,0.5,24.5,25.0
소형무장헬기연계민수헬기핵심기술개발사업(R&D),2.0,23.0,25.0
융복합기반임산업의신산업화기술개발,4.0,20.833333333333332,24.833333333333332
유수식디지털양식혁신기술개발사업,3.833333333333333,20.9,24.73333333333333
산학연협력활성화지원(연구성과실용화진흥원),5.399999999999999,19.333333333333332,24.73333333333333
안전인증역량강화(R&D),1.0,23.666666666666664,24.666666666666664
소프트웨어저작권연구개발,1.0,23.666666666666664,24.666666666666664
해양수산산업핵심기자재국산화및표준화기술개발,2.0,22.5,24.5
농축수산안전관리,14.333333333333332,9.999999999999998,24.33333333333333
포스트게놈신산업육성을위한다부처유전체사업(해수부),16.391666666666666,7.9,24.291666666666664
"국민생활안전긴급대응연구(RAPID)(과기정통부,행안부)",4.0,20.166666666666664,24.166666666666664
야생생물유래친환경신소재및공정기술개발사업(R&D),4.583333333333333,19.5,24.083333333333332
바이오디젤원료다양화및생산공정고도화기술개발,13.833333333333332,10.233333333333333,24.066666666666663
DNA기반국방디지털혁신기술개발(R&D),2.0,22.0,24.0
"디지털트윈기반화재재난지원통합플랫폼기술개발(R&D)(과기정통부,국토부,산업부,행안부)",0.0,24.0,24.0
AI기반자율주행컴퓨팅모듈개발및서비스실증(R&D),1.0,23.0,24.0
성장동력실증기획지원(R&D),1.0,23.0,24.0
축수산안전관리,23.0,1.0,24.0
철도인프라생애주기관리를위한BIM기반통합플랫폼개발(R&D),3.0,21.0,24.0
약물전달치료기술개발사업,0.2,23.7,23.9
국민수요맞춤형생활안전연구개발사업,0.0,23.833333333333332,23.833333333333332
ICT기반환경영향평가기술개발사업,12.733333333333333,10.999999999999998,23.73333333333333
학교기업지원사업,0.0,23.666666666666664,23.666666666666664
스마트공장용중소기업보급형로봇개발지원사업(R&D),1.0,22.666666666666664,23.666666666666664
소방현장활동지원기술개발,0.0,23.666666666666664,23.666666666666664
중입자가속기기술개발,7.583333333333333,16.0,23.583333333333332
이산화탄소반응경화시멘트제조기술,7.0,16.5,23.5
공간정보기반실감형콘텐츠융복합및혼합현실제공기술개발(R&D)(산업부),0.0,23.5,23.5
스페이스파이오니어,6.0,17.5,23.5
과학적범죄수사고도화기술개발,2.333333333333333,21.0,23.333333333333332
다목적실용위성기술개발,6.5,16.833333333333332,23.333333333333332
지역특화산업육성+(R&D)(세종),4.0,19.166666666666664,23.166666666666664
원자력안전규제검증기술고도화(R&D),10.5,12.666666,23.166666
핵융합선도기술개발사업,19.83,3.333333333333333,23.16333333333333
해양과학국제연구사업,22.116666666666667,1.0,23.116666666666667
투자연계형공공기술사업화기업성장지원(R&D),1.5,21.5,23.0
우주중점기술개발(R&D),1.0,22.0,23.0
미래해양산업기술개발사업(안전처),0.0,23.0,23.0
스마트시티인프라AIoT핵심기술개발,0.0,23.0,23.0
저탄소에너지고효율건축기술개발,11.5,11.5,23.0
IT성장동력기술개발,0.0,23.0,23.0
투자연계형기업성장R&D지원,0.0,23.0,23.0
자율주행차의도로주행을위한운행체계및교통인프라연구개발,2.0,21.0,23.0
재생의료임상연구기반조성,6.7333333333333325,16.2,22.93333333333333
범부처연계형기술사업화이어달리기(R&D),0.333333333333333,22.583333,22.916666333333332
신재생에너지연계신송전70kV급핵심기술개발(R&D),2.0,20.833333,22.833333
초안전주행플랫폼핵심기술개발(R&D),0.5,22.333333,22.833333
CDM기반정밀의료데이터통합플랫폼기술개발사업(산업부),10.133333333333331,12.566666666666666,22.699999999999996
CCU3050,6.333333333333333,16.25,22.583333333333332
나노융합혁신제품기술개발사업(R&D),1.749999999999999,20.833333,22.583333
성장동력기술,0.0,22.5,22.5
국토교통연구기획(R&D),0.0,22.5,22.5
농촌현안해결리빙랩프로젝트(농진청),10.0,12.5,22.5
기반시설첨단관리(Totalcare)기술개발,1.5,21.0,22.5
친환경선박전주기혁신기술개발(해수부),5.833333333333333,16.666666666666664,22.499999999999996
DNA+드론기술개발(R&D),1.0,21.499999,22.499999
재생에너지잉여전력부문간연계(섹터커플링)기술개발,4.916666666666666,17.5,22.416666666666664
해외시장맞춤형미래선진원자로검증기술개발사업(R&D),17.666666666666664,4.75,22.416666666666664
방사성동위원소산업육성및고도화기술지원사업(R&D),5.842857142857142,16.5,22.34285714285714
해양레저장비및안전기술개발,1.34,21.0,22.34
주파수확보및공급기반기술개발,2.333333333333333,20.0,22.333333333333332
공공수요기반혁신제품개발실증,3.833333333333333,18.5,22.333333333333332
산학협력거점형플랫폼사업(R&D),0.0,22.333333,22.333333
관할해역첨단해양과학기지구축및융합연구,15.654999999999998,6.666666666666666,22.321666666666665
상용급액체수소플랜트핵심기술개발,1.0,21.15,22.15
위성정보활용센터설립운영(R&D),8.8,13.333333333333332,22.133333333333333
항만컨테이너자동통합검색플랫폼기술개발,8.0,14.125,22.125
AI기반스마트하우징플랫폼및서비스기술개발(산업부),5.0,17.0,22.0
중소기업Net-Zero기술혁신개발,0.0,22.0,22.0
하천수냉난방및재생열하이브리드시스템기술개발,9.0,13.0,22.0
(다부처)수열냉난방및재생열하이브리드시스템기술개발,5.0,17.0,22.0
청정생산기반산업공생기술개발사업(R&D),1.0,21.0,22.0
우주개발기반조성및성과확산사업,1.0,21.0,22.0
공공수요기반혁신제품개발·실증,2.5,19.4,21.9
재생에너지장주기저장및전환을위한Powertogas기술개발사업,1.166666666666666,20.666666666666664,21.83333333333333
나노융합2020+(Plus)(R&D),3.0,18.749999,21.749999
고효율바이오가스생산기반지역분산발전시스템구축사업(R&D),9.166666666666666,12.5,21.666666666666664
수산생물질병대응및안전한의약품사용기술개발,14.642857142857142,7.0,21.642857142857142
"지역농업연구기반및전략작목육성(R&D,보조,제주)",2.0,19.5,21.5
산업연계형저탄소공정전환핵심기술개발,6.5,15.0,21.5
저열화성노후전력기자재재제조기술개발,0.0,21.5,21.5
